SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,SEASON
22025,1630162,0022500053,"Nov 21, 2025",MIN @ PHX,L,40,14,24,0.583,5,11,0.455,8,12,0.667,0,5,5,4,4,1,5,4,41,-3,1,Anthony Edwards,2025-26
22025,1630162,0022500259,"Nov 19, 2025",MIN vs. WAS,W,36,6,20,0.3,1,8,0.125,5,5,1.0,2,0,2,2,2,1,1,2,18,2,1,Anthony Edwards,2025-26
22025,1630162,0022500246,"Nov 17, 2025",MIN vs. DAL,W,29,5,14,0.357,1,7,0.143,2,2,1.0,1,3,4,3,2,0,2,2,13,14,1,Anthony Edwards,2025-26
22025,1630162,0022500232,"Nov 15, 2025",MIN vs. DEN,L,38,8,23,0.348,0,8,0.0,10,12,0.833,2,6,8,6,3,2,3,2,26,0,1,Anthony Edwards,2025-26
22025,1630162,0022500044,"Nov 14, 2025",MIN vs. SAC,W,36,9,20,0.45,1,7,0.143,11,12,0.917,0,4,4,4,2,0,3,2,30,9,1,Anthony Edwards,2025-26
22025,1630162,0022500205,"Nov 10, 2025",MIN @ UTA,W,38,13,25,0.52,5,9,0.556,4,4,1.0,0,6,6,6,0,1,1,3,35,13,1,Anthony Edwards,2025-26
22025,1630162,0022500197,"Nov 09, 2025",MIN @ SAC,W,30,7,16,0.438,5,11,0.455,7,8,0.875,1,3,4,5,2,0,2,2,26,25,1,Anthony Edwards,2025-26
22025,1630162,0022500036,"Nov 07, 2025",MIN vs. UTA,W,26,12,21,0.571,7,12,0.583,6,7,0.857,2,3,5,1,1,1,4,2,37,32,1,Anthony Edwards,2025-26
22025,1630162,0022500175,"Nov 05, 2025",MIN @ NYK,L,29,5,13,0.385,3,7,0.429,2,3,0.667,2,0,2,5,2,0,3,0,15,-25,1,Anthony Edwards,2025-26
22025,1630162,0022500110,"Oct 26, 2025",MIN vs. IND,W,3,2,5,0.4,1,3,0.333,0,0,0.0,0,1,1,0,0,0,0,0,5,8,1,Anthony Edwards,2025-26
22025,1630162,0022500019,"Oct 24, 2025",MIN @ LAL,L,35,11,19,0.579,3,6,0.5,6,9,0.667,0,4,4,5,0,1,2,0,31,-17,1,Anthony Edwards,2025-26
22025,1630162,0022500089,"Oct 22, 2025",MIN @ POR,W,39,14,28,0.5,5,10,0.5,8,8,1.0,1,6,7,1,0,1,4,4,41,9,1,Anthony Edwards,2025-26
22024,1630162,0022401195,"Apr 13, 2025",MIN vs. UTA,W,40,15,31,0.484,7,18,0.389,6,7,0.857,0,6,6,5,3,1,2,1,43,20,1,Anthony Edwards,2024-25
22024,1630162,0022401179,"Apr 11, 2025",MIN vs. BKN,W,31,4,11,0.364,1,7,0.143,0,0,0.0,0,4,4,5,1,2,0,3,9,16,1,Anthony Edwards,2024-25
22024,1630162,0022401170,"Apr 10, 2025",MIN @ MEM,W,38,13,19,0.684,7,11,0.636,11,13,0.846,1,4,5,3,1,1,5,3,44,15,1,Anthony Edwards,2024-25
22024,1630162,0022401152,"Apr 08, 2025",MIN @ MIL,L,39,10,27,0.37,2,11,0.182,3,3,1.0,1,6,7,4,1,1,2,4,25,-4,1,Anthony Edwards,2024-25
22024,1630162,0022401130,"Apr 05, 2025",MIN @ PHI,W,38,12,21,0.571,6,13,0.462,7,8,0.875,1,1,2,2,1,1,2,1,37,-4,1,Anthony Edwards,2024-25
22024,1630162,0022401113,"Apr 03, 2025",MIN @ BKN,W,32,10,15,0.667,5,10,0.5,3,5,0.6,1,4,5,3,2,1,2,3,28,17,1,Anthony Edwards,2024-25
22024,1630162,0022401102,"Apr 01, 2025",MIN @ DEN,W,50,12,25,0.48,5,15,0.333,5,7,0.714,1,9,10,8,1,0,5,4,34,8,1,Anthony Edwards,2024-25
22024,1630162,0022401084,"Mar 30, 2025",MIN vs. DET,W,36,9,19,0.474,4,10,0.4,3,4,0.75,0,6,6,4,0,2,4,4,25,5,1,Anthony Edwards,2024-25
22024,1630162,0022401071,"Mar 28, 2025",MIN vs. PHX,W,28,8,19,0.421,4,10,0.4,0,0,0.0,3,1,4,5,1,0,2,1,20,9,1,Anthony Edwards,2024-25
22024,1630162,0022401037,"Mar 24, 2025",MIN @ IND,L,34,7,19,0.368,1,11,0.091,2,3,0.667,0,2,2,4,1,0,3,2,17,-24,1,Anthony Edwards,2024-25
22024,1630162,0022401016,"Mar 21, 2025",MIN vs. NOP,W,26,6,13,0.462,3,7,0.429,2,2,1.0,2,1,3,5,2,0,3,0,17,21,1,Anthony Edwards,2024-25
22024,1630162,0022401001,"Mar 19, 2025",MIN vs. NOP,L,38,5,19,0.263,4,10,0.4,15,17,0.882,2,4,6,4,1,1,2,0,29,-6,1,Anthony Edwards,2024-25
22024,1630162,0022400986,"Mar 17, 2025",MIN vs. IND,L,41,9,24,0.375,1,11,0.091,19,20,0.95,0,3,3,5,2,2,3,3,38,-7,1,Anthony Edwards,2024-25
22024,1630162,0022400981,"Mar 16, 2025",MIN vs. UTA,W,31,16,27,0.593,5,14,0.357,4,6,0.667,0,2,2,2,1,0,1,1,41,31,1,Anthony Edwards,2024-25
22024,1630162,0022400963,"Mar 14, 2025",MIN vs. ORL,W,39,9,19,0.474,3,8,0.375,7,8,0.875,0,4,4,5,0,1,3,2,28,-5,1,Anthony Edwards,2024-25
22024,1630162,0022400952,"Mar 12, 2025",MIN @ DEN,W,35,10,22,0.455,5,12,0.417,4,5,0.8,0,4,4,6,1,0,3,2,29,10,1,Anthony Edwards,2024-25
22024,1630162,0022400925,"Mar 09, 2025",MIN vs. SAS,W,30,10,15,0.667,2,5,0.4,3,3,1.0,1,2,3,3,1,0,3,0,25,11,1,Anthony Edwards,2024-25
22024,1630162,0022400907,"Mar 07, 2025",MIN @ MIA,W,39,4,10,0.4,3,8,0.375,2,4,0.5,1,12,13,6,0,0,2,1,13,0,1,Anthony Edwards,2024-25
22024,1630162,0022400892,"Mar 05, 2025",MIN @ CHA,W,38,9,20,0.45,6,13,0.462,5,8,0.625,0,3,3,6,2,1,0,2,29,12,1,Anthony Edwards,2024-25
22024,1630162,0022400887,"Mar 04, 2025",MIN vs. PHI,W,30,5,11,0.455,2,6,0.333,6,7,0.857,0,5,5,1,0,0,2,2,18,-3,1,Anthony Edwards,2024-25
22024,1630162,0022400873,"Mar 02, 2025",MIN @ PHX,W,36,12,22,0.545,6,14,0.429,14,14,1.0,0,5,5,7,2,0,1,0,44,22,1,Anthony Edwards,2024-25
22024,1630162,0022400849,"Feb 27, 2025",MIN @ LAL,L,26,6,12,0.5,2,6,0.333,4,4,1.0,0,6,6,5,1,0,0,1,18,-13,1,Anthony Edwards,2024-25
22024,1630162,0022400826,"Feb 24, 2025",MIN @ OKC,W,36,5,15,0.333,1,6,0.167,6,10,0.6,2,11,13,8,0,1,4,4,17,-7,1,Anthony Edwards,2024-25
22024,1630162,0022400820,"Feb 23, 2025",MIN vs. OKC,L,39,8,21,0.381,4,13,0.308,9,10,0.9,2,8,10,7,2,0,5,3,29,-11,1,Anthony Edwards,2024-25
22024,1630162,0022400801,"Feb 21, 2025",MIN @ HOU,L,39,13,32,0.406,4,14,0.286,7,10,0.7,0,4,4,3,0,1,3,2,37,-11,1,Anthony Edwards,2024-25
22024,1630162,0022400787,"Feb 13, 2025",MIN vs. OKC,W,36,5,18,0.278,3,12,0.25,10,11,0.909,1,6,7,7,3,0,2,0,23,10,1,Anthony Edwards,2024-25
22024,1630162,0022400776,"Feb 12, 2025",MIN vs. MIL,L,37,10,33,0.303,4,17,0.235,4,5,0.8,0,7,7,4,2,0,2,0,28,0,1,Anthony Edwards,2024-25
22024,1630162,0022400755,"Feb 10, 2025",MIN @ CLE,L,37,13,28,0.464,8,15,0.533,10,13,0.769,0,6,6,1,1,0,7,0,44,-12,1,Anthony Edwards,2024-25
22024,1630162,0022400729,"Feb 06, 2025",MIN vs. HOU,W,38,11,25,0.44,5,12,0.417,14,15,0.933,2,5,7,6,0,1,4,3,41,9,1,Anthony Edwards,2024-25
22024,1630162,0022400723,"Feb 05, 2025",MIN vs. CHI,W,37,13,28,0.464,6,14,0.429,17,18,0.944,3,6,9,3,1,1,5,2,49,17,1,Anthony Edwards,2024-25
22024,1630162,0022400704,"Feb 03, 2025",MIN vs. SAC,L,38,7,21,0.333,3,10,0.3,4,4,1.0,1,5,6,4,2,1,3,3,21,0,1,Anthony Edwards,2024-25
22024,1630162,0022400677,"Jan 30, 2025",MIN @ UTA,W,35,12,18,0.667,6,9,0.667,6,7,0.857,1,5,6,11,0,3,3,3,36,25,1,Anthony Edwards,2024-25
22024,1630162,0022400672,"Jan 29, 2025",MIN @ PHX,W,40,11,20,0.55,3,8,0.375,8,9,0.889,0,7,7,5,2,4,7,2,33,10,1,Anthony Edwards,2024-25
22024,1630162,0022400656,"Jan 27, 2025",MIN vs. ATL,W,35,6,20,0.3,2,11,0.182,9,13,0.692,2,3,5,4,2,1,3,2,23,8,1,Anthony Edwards,2024-25
22024,1630162,0022400634,"Jan 25, 2025",MIN vs. DEN,W,33,14,23,0.609,3,8,0.375,3,4,0.75,1,0,1,9,0,0,3,4,34,27,1,Anthony Edwards,2024-25
22024,1630162,0022400614,"Jan 22, 2025",MIN @ DAL,W,37,6,19,0.316,2,7,0.286,7,8,0.875,1,4,5,7,0,0,3,0,21,-10,1,Anthony Edwards,2024-25
22024,1630162,0022400601,"Jan 20, 2025",MIN @ MEM,L,38,8,19,0.421,3,8,0.375,13,18,0.722,1,3,4,3,0,1,5,1,32,-7,1,Anthony Edwards,2024-25
22024,1630162,0022400590,"Jan 18, 2025",MIN vs. CLE,L,41,9,22,0.409,4,9,0.444,6,6,1.0,0,3,3,5,1,1,2,2,28,-2,1,Anthony Edwards,2024-25
22024,1630162,0022400578,"Jan 17, 2025",MIN @ NYK,W,38,12,21,0.571,8,13,0.615,4,4,1.0,2,11,13,7,0,0,6,0,36,24,1,Anthony Edwards,2024-25
22024,1630162,0022400565,"Jan 15, 2025",MIN vs. GSW,L,41,7,19,0.368,4,9,0.444,10,11,0.909,1,7,8,2,1,1,5,1,28,-2,1,Anthony Edwards,2024-25
22024,1630162,0022400548,"Jan 13, 2025",MIN @ WAS,W,36,14,25,0.56,5,11,0.455,8,8,1.0,2,4,6,7,3,1,7,2,41,18,1,Anthony Edwards,2024-25
22024,1630162,0022400535,"Jan 11, 2025",MIN vs. MEM,L,39,4,13,0.308,0,5,0.0,7,7,1.0,0,5,5,6,1,0,6,3,15,-5,1,Anthony Edwards,2024-25
22024,1630162,0022400519,"Jan 09, 2025",MIN @ ORL,W,36,5,19,0.263,4,11,0.364,7,9,0.778,1,2,3,7,2,0,2,2,21,20,1,Anthony Edwards,2024-25
22024,1630162,0022400505,"Jan 07, 2025",MIN @ NOP,W,38,10,21,0.476,7,11,0.636,5,6,0.833,1,8,9,3,2,0,4,3,32,3,1,Anthony Edwards,2024-25
22024,1630162,0022400500,"Jan 06, 2025",MIN vs. LAC,W,37,14,29,0.483,6,13,0.462,3,4,0.75,1,6,7,8,1,0,2,2,37,4,1,Anthony Edwards,2024-25
22024,1630162,0022400479,"Jan 04, 2025",MIN @ DET,L,44,16,31,0.516,10,15,0.667,11,12,0.917,1,5,6,2,0,0,6,4,53,-3,1,Anthony Edwards,2024-25
22024,1630162,0022400464,"Jan 02, 2025",MIN vs. BOS,L,36,5,16,0.313,2,9,0.222,3,4,0.75,0,4,4,6,0,0,2,0,15,-10,1,Anthony Edwards,2024-25
22024,1630162,0022400452,"Dec 31, 2024",MIN @ OKC,L,39,6,12,0.5,4,7,0.571,4,4,1.0,0,7,7,2,0,1,3,3,20,-3,1,Anthony Edwards,2024-25
22024,1630162,0022400441,"Dec 29, 2024",MIN vs. SAS,W,38,6,20,0.3,1,9,0.111,1,1,1.0,1,7,8,4,0,1,2,1,14,2,1,Anthony Edwards,2024-25
22024,1630162,0022400422,"Dec 27, 2024",MIN @ HOU,W,35,9,17,0.529,4,8,0.5,2,3,0.667,0,5,5,3,0,1,3,3,24,-1,1,Anthony Edwards,2024-25
22024,1630162,0022400406,"Dec 25, 2024",MIN @ DAL,W,39,11,24,0.458,4,7,0.571,0,0,0.0,1,7,8,5,2,1,4,0,26,8,1,Anthony Edwards,2024-25
22024,1630162,0022400395,"Dec 23, 2024",MIN @ ATL,L,32,7,20,0.35,1,7,0.143,1,1,1.0,2,4,6,4,2,0,5,1,16,-23,1,Anthony Edwards,2024-25
22024,1630162,0022400383,"Dec 21, 2024",MIN vs. GSW,L,39,6,20,0.3,4,11,0.364,3,4,0.75,1,6,7,5,0,0,1,4,19,-1,1,Anthony Edwards,2024-25
22024,1630162,0022400367,"Dec 19, 2024",MIN vs. NYK,L,34,7,16,0.438,3,7,0.429,0,0,0.0,0,5,5,7,3,1,2,0,17,-15,1,Anthony Edwards,2024-25
22024,1630162,0022401218,"Dec 15, 2024",MIN @ SAS,W,28,10,21,0.476,3,7,0.429,3,3,1.0,0,5,5,2,0,0,1,3,26,9,1,Anthony Edwards,2024-25
22024,1630162,0022401210,"Dec 13, 2024",MIN vs. LAL,W,33,9,20,0.45,2,7,0.286,3,5,0.6,2,4,6,1,1,1,5,1,23,25,1,Anthony Edwards,2024-25
22024,1630162,0022400355,"Dec 08, 2024",MIN @ GSW,L,37,10,19,0.526,5,9,0.556,2,2,1.0,0,5,5,6,1,0,6,3,27,-3,1,Anthony Edwards,2024-25
22024,1630162,0022400338,"Dec 06, 2024",MIN @ GSW,W,35,11,18,0.611,4,10,0.4,4,4,1.0,0,4,4,9,1,2,4,1,30,23,1,Anthony Edwards,2024-25
22024,1630162,0022400324,"Dec 04, 2024",MIN @ LAC,W,26,5,14,0.357,4,9,0.444,2,2,1.0,1,5,6,4,4,0,2,3,16,27,1,Anthony Edwards,2024-25
22024,1630162,0022400318,"Dec 02, 2024",MIN vs. LAL,W,27,3,13,0.231,1,5,0.2,1,2,0.5,0,7,7,3,2,0,3,1,8,1,1,Anthony Edwards,2024-25
22024,1630162,0022400044,"Nov 29, 2024",MIN vs. LAC,W,36,7,21,0.333,4,9,0.444,3,5,0.6,2,2,4,3,2,0,4,0,21,-5,1,Anthony Edwards,2024-25
22024,1630162,0022400294,"Nov 27, 2024",MIN vs. SAC,L,37,9,24,0.375,4,9,0.444,7,8,0.875,1,4,5,5,3,0,1,0,29,-5,1,Anthony Edwards,2024-25
22024,1630162,0022400037,"Nov 26, 2024",MIN vs. HOU,L,43,8,22,0.364,3,12,0.25,10,10,1.0,3,7,10,1,1,3,3,1,29,-14,1,Anthony Edwards,2024-25
22024,1630162,0022400271,"Nov 24, 2024",MIN @ BOS,L,39,9,21,0.429,6,11,0.545,4,4,1.0,0,9,9,7,0,0,3,3,28,2,1,Anthony Edwards,2024-25
22024,1630162,0022400261,"Nov 21, 2024",MIN @ TOR,L,36,9,20,0.45,5,9,0.556,3,3,1.0,1,2,3,2,2,2,2,4,26,4,1,Anthony Edwards,2024-25
22024,1630162,0022400234,"Nov 17, 2024",MIN vs. PHX,W,39,9,14,0.643,3,7,0.429,3,3,1.0,0,4,4,6,1,0,2,2,24,-6,1,Anthony Edwards,2024-25
22024,1630162,0022400020,"Nov 15, 2024",MIN @ SAC,W,42,14,27,0.519,6,14,0.429,2,2,1.0,1,4,5,2,0,0,2,4,36,16,1,Anthony Edwards,2024-25
22024,1630162,0022400226,"Nov 13, 2024",MIN @ POR,L,40,10,25,0.4,0,9,0.0,4,4,1.0,0,4,4,4,4,1,3,2,24,-1,1,Anthony Edwards,2024-25
22024,1630162,0022400008,"Nov 12, 2024",MIN @ POR,L,37,8,19,0.421,4,10,0.4,6,6,1.0,0,0,0,3,2,1,1,2,26,-20,1,Anthony Edwards,2024-25
22024,1630162,0022400206,"Nov 10, 2024",MIN vs. MIA,L,37,8,24,0.333,4,14,0.286,2,3,0.667,1,4,5,6,2,0,6,3,22,2,1,Anthony Edwards,2024-25
22024,1630162,0022400193,"Nov 08, 2024",MIN vs. POR,W,30,12,21,0.571,9,15,0.6,4,5,0.8,0,6,6,5,1,1,6,2,37,29,1,Anthony Edwards,2024-25
22024,1630162,0022400181,"Nov 07, 2024",MIN @ CHI,W,35,13,23,0.565,5,9,0.556,2,2,1.0,3,5,8,6,0,1,2,2,33,15,1,Anthony Edwards,2024-25
22024,1630162,0022400162,"Nov 04, 2024",MIN vs. CHA,W,29,6,11,0.545,4,6,0.667,5,7,0.714,0,5,5,1,1,0,1,1,21,9,1,Anthony Edwards,2024-25
22024,1630162,0022400146,"Nov 02, 2024",MIN @ SAS,L,36,8,17,0.471,3,7,0.429,2,4,0.5,0,5,5,2,2,0,3,0,21,-20,1,Anthony Edwards,2024-25
22024,1630162,0022400139,"Nov 01, 2024",MIN vs. DEN,W,38,11,23,0.478,7,14,0.5,0,0,0.0,0,4,4,4,1,1,2,1,29,5,1,Anthony Edwards,2024-25
22024,1630162,0022400114,"Oct 29, 2024",MIN vs. DAL,L,37,12,20,0.6,7,13,0.538,6,12,0.5,0,6,6,3,0,1,5,1,37,-8,1,Anthony Edwards,2024-25
22024,1630162,0022400093,"Oct 26, 2024",MIN vs. TOR,W,39,9,21,0.429,5,12,0.417,1,3,0.333,0,6,6,4,1,1,4,3,24,5,1,Anthony Edwards,2024-25
22024,1630162,0022400076,"Oct 24, 2024",MIN @ SAC,W,39,10,24,0.417,5,15,0.333,7,7,1.0,1,6,7,4,1,0,3,4,32,8,1,Anthony Edwards,2024-25
22024,1630162,0022400062,"Oct 22, 2024",MIN @ LAL,L,41,10,25,0.4,5,13,0.385,2,3,0.667,0,6,6,3,0,0,4,3,27,0,1,Anthony Edwards,2024-25
22025,1629630,0022500623,"Jan 21, 2026",MEM vs. ATL,L,30,7,15,0.467,1,4,0.25,8,8,1.0,1,1,2,12,1,3,5,4,23,1,1,Ja Morant,2025-26
22025,1629630,0022500602,"Jan 18, 2026",MEM vs. ORL,W,28,7,13,0.538,3,4,0.75,7,9,0.778,0,5,5,13,1,0,2,2,24,26,1,Ja Morant,2025-26
22025,1629630,0022500485,"Jan 02, 2026",MEM @ LAL,L,31,7,18,0.389,0,3,0.0,2,3,0.667,0,3,3,11,2,0,3,1,16,-21,1,Ja Morant,2025-26
22025,1629630,0022500458,"Dec 30, 2025",MEM vs. PHI,L,34,16,22,0.727,0,2,0.0,8,10,0.8,0,2,2,3,2,0,4,0,40,11,1,Ja Morant,2025-26
22025,1629630,0022500443,"Dec 28, 2025",MEM @ WAS,L,27,8,16,0.5,3,5,0.6,2,2,1.0,0,0,0,7,0,0,3,0,21,-22,1,Ja Morant,2025-26
22025,1629630,0022500428,"Dec 26, 2025",MEM vs. MIL,W,25,6,11,0.545,0,0,0.0,5,6,0.833,0,4,4,10,1,0,4,4,17,12,1,Ja Morant,2025-26
22025,1629630,0022501226,"Dec 15, 2025",MEM @ LAC,W,21,4,12,0.333,1,2,0.5,3,3,1.0,1,2,3,4,1,1,1,1,12,-8,1,Ja Morant,2025-26
22025,1629630,0022501213,"Dec 12, 2025",MEM vs. UTA,L,25,7,20,0.35,2,5,0.4,5,7,0.714,0,4,4,10,0,1,4,1,21,1,1,Ja Morant,2025-26
22025,1629630,0022500228,"Nov 15, 2025",MEM @ CLE,L,6,2,2,1.0,0,0,0.0,3,4,0.75,1,0,1,2,0,0,1,0,7,4,1,Ja Morant,2025-26
22025,1629630,0022500208,"Nov 11, 2025",MEM @ NYK,L,34,4,14,0.286,2,6,0.333,6,6,1.0,0,3,3,10,0,0,8,3,16,-17,1,Ja Morant,2025-26
22025,1629630,0022500194,"Nov 09, 2025",MEM vs. OKC,L,34,3,18,0.167,2,7,0.286,3,4,0.75,0,3,3,8,1,0,3,5,11,-23,1,Ja Morant,2025-26
22025,1629630,0022500034,"Nov 07, 2025",MEM vs. DAL,W,32,7,20,0.35,0,4,0.0,7,7,1.0,1,4,5,13,3,0,7,5,21,28,1,Ja Morant,2025-26
22025,1629630,0022500176,"Nov 05, 2025",MEM vs. HOU,L,34,6,19,0.316,1,7,0.143,4,4,1.0,2,3,5,8,1,1,6,3,17,-15,1,Ja Morant,2025-26
22025,1629630,0022500161,"Nov 03, 2025",MEM vs. DET,L,35,5,16,0.313,0,4,0.0,8,9,0.889,0,5,5,10,1,0,5,2,18,-5,1,Ja Morant,2025-26
22025,1629630,0022500024,"Oct 31, 2025",MEM vs. LAL,L,31,3,14,0.214,0,6,0.0,2,2,1.0,0,1,1,7,1,0,1,1,8,-4,1,Ja Morant,2025-26
22025,1629630,0022500137,"Oct 29, 2025",MEM @ PHX,W,32,10,19,0.526,3,8,0.375,5,5,1.0,1,7,8,7,2,0,6,1,28,13,1,Ja Morant,2025-26
22025,1629630,0022500121,"Oct 27, 2025",MEM @ GSW,L,31,8,23,0.348,0,6,0.0,7,7,1.0,0,3,3,9,1,0,3,0,23,-16,1,Ja Morant,2025-26
22025,1629630,0022500103,"Oct 25, 2025",MEM vs. IND,W,27,5,14,0.357,0,2,0.0,9,9,1.0,0,3,3,8,1,0,0,3,19,7,1,Ja Morant,2025-26
22025,1629630,0022500094,"Oct 24, 2025",MEM vs. MIA,L,22,4,16,0.25,0,4,0.0,4,4,1.0,1,1,2,6,0,0,3,2,12,-22,1,Ja Morant,2025-26
22025,1629630,0022500085,"Oct 22, 2025",MEM vs. NOP,W,29,13,20,0.65,2,6,0.333,7,8,0.875,0,3,3,3,1,0,2,2,35,0,1,Ja Morant,2025-26
22024,1629630,0022401180,"Apr 11, 2025",MEM @ DEN,L,34,8,21,0.381,2,8,0.25,3,5,0.6,1,1,2,6,1,0,3,2,21,-13,1,Ja Morant,2024-25
22024,1629630,0022401170,"Apr 10, 2025",MEM vs. MIN,L,36,13,27,0.481,5,13,0.385,5,7,0.714,1,0,1,6,1,0,5,3,36,-3,1,Ja Morant,2024-25
22024,1629630,0022401146,"Apr 08, 2025",MEM @ CHA,W,27,10,21,0.476,4,10,0.4,4,4,1.0,3,2,5,8,0,1,0,1,28,31,1,Ja Morant,2024-25
22024,1629630,0022401114,"Apr 03, 2025",MEM @ MIA,W,32,11,22,0.5,3,7,0.429,5,6,0.833,2,3,5,3,1,0,4,4,30,3,1,Ja Morant,2024-25
22024,1629630,0022401100,"Apr 01, 2025",MEM vs. GSW,L,33,14,22,0.636,5,8,0.625,3,3,1.0,0,3,3,6,2,0,6,4,36,-11,1,Ja Morant,2024-25
22024,1629630,0022401093,"Mar 31, 2025",MEM vs. BOS,L,35,10,20,0.5,2,7,0.286,4,6,0.667,1,5,6,5,2,0,2,1,26,-6,1,Ja Morant,2024-25
22024,1629630,0022401078,"Mar 29, 2025",MEM vs. LAL,L,31,9,23,0.391,1,5,0.2,3,5,0.6,1,7,8,10,1,0,4,3,22,0,1,Ja Morant,2024-25
22024,1629630,0022400962,"Mar 14, 2025",MEM vs. CLE,L,35,17,22,0.773,1,4,0.25,9,10,0.9,0,8,8,7,1,0,2,3,44,-6,1,Ja Morant,2024-25
22024,1629630,0022400950,"Mar 12, 2025",MEM vs. UTA,W,31,8,17,0.471,4,7,0.571,8,11,0.727,0,1,1,7,1,0,2,0,28,3,1,Ja Morant,2024-25
22024,1629630,0022400935,"Mar 10, 2025",MEM vs. PHX,W,34,9,13,0.692,1,5,0.2,10,10,1.0,1,3,4,12,1,0,5,3,29,15,1,Ja Morant,2024-25
22024,1629630,0022400923,"Mar 09, 2025",MEM @ NOP,W,37,11,23,0.478,3,9,0.333,7,11,0.636,1,3,4,6,3,0,1,3,32,11,1,Ja Morant,2024-25
22024,1629630,0022400906,"Mar 07, 2025",MEM @ DAL,W,35,13,29,0.448,1,5,0.2,4,5,0.8,1,3,4,8,1,0,3,3,31,16,1,Ja Morant,2024-25
22024,1629630,0022400895,"Mar 05, 2025",MEM vs. OKC,L,32,8,22,0.364,2,9,0.222,6,6,1.0,0,3,3,6,1,0,5,5,24,-21,1,Ja Morant,2024-25
22024,1629630,0022400856,"Feb 28, 2025",MEM vs. NYK,L,31,9,22,0.409,0,6,0.0,7,7,1.0,0,4,4,7,1,0,4,3,25,8,1,Ja Morant,2024-25
22024,1629630,0022400832,"Feb 25, 2025",MEM vs. PHX,W,37,7,25,0.28,1,12,0.083,14,14,1.0,0,4,4,8,2,0,5,5,29,6,1,Ja Morant,2024-25
22024,1629630,0022400819,"Feb 23, 2025",MEM @ CLE,L,34,6,13,0.462,2,4,0.5,7,7,1.0,0,2,2,10,0,0,1,5,21,-5,1,Ja Morant,2024-25
22024,1629630,0022400798,"Feb 21, 2025",MEM @ ORL,W,33,10,24,0.417,1,7,0.143,2,2,1.0,1,3,4,5,1,0,7,3,23,1,1,Ja Morant,2024-25
22024,1629630,0022400788,"Feb 20, 2025",MEM @ IND,L,30,4,15,0.267,0,3,0.0,4,5,0.8,0,0,0,6,0,0,5,3,12,-11,1,Ja Morant,2024-25
22024,1629630,0022400767,"Feb 11, 2025",MEM @ PHX,W,33,8,19,0.421,0,5,0.0,10,12,0.833,1,6,7,6,1,0,2,1,26,14,1,Ja Morant,2024-25
22024,1629630,0022400746,"Feb 08, 2025",MEM vs. OKC,L,36,6,19,0.316,2,4,0.5,2,4,0.5,1,4,5,7,0,2,1,2,16,-12,1,Ja Morant,2024-25
22024,1629630,0022400722,"Feb 05, 2025",MEM @ TOR,W,25,9,14,0.643,3,7,0.429,5,6,0.833,0,5,5,4,2,0,5,4,26,16,1,Ja Morant,2024-25
22024,1629630,0022400703,"Feb 03, 2025",MEM vs. SAS,W,29,9,18,0.5,4,6,0.667,3,3,1.0,1,2,3,11,3,0,4,1,25,9,1,Ja Morant,2024-25
22024,1629630,0022400653,"Jan 27, 2025",MEM @ NYK,L,27,5,13,0.385,0,1,0.0,0,0,0.0,1,4,5,2,0,0,4,0,10,-41,1,Ja Morant,2024-25
22024,1629630,0022400643,"Jan 25, 2025",MEM vs. UTA,W,26,4,9,0.444,2,6,0.333,1,2,0.5,1,0,1,7,1,0,4,4,11,24,1,Ja Morant,2024-25
22024,1629630,0022400616,"Jan 22, 2025",MEM vs. CHA,W,32,5,9,0.556,2,5,0.4,4,4,1.0,0,4,4,13,3,1,5,2,16,4,1,Ja Morant,2024-25
22024,1629630,0022400601,"Jan 20, 2025",MEM vs. MIN,W,30,5,16,0.313,0,4,0.0,9,13,0.692,0,4,4,7,1,0,2,2,19,15,1,Ja Morant,2024-25
22024,1629630,0022400567,"Jan 15, 2025",MEM @ SAS,W,31,9,13,0.692,1,2,0.5,2,2,1.0,0,4,4,12,2,0,2,3,21,22,1,Ja Morant,2024-25
22024,1629630,0022400551,"Jan 13, 2025",MEM @ HOU,L,37,11,24,0.458,4,11,0.364,3,6,0.5,0,3,3,4,4,0,7,2,29,11,1,Ja Morant,2024-25
22024,1629630,0022400535,"Jan 11, 2025",MEM @ MIN,W,30,5,19,0.263,0,4,0.0,2,2,1.0,2,3,5,4,1,0,5,4,12,1,1,Ja Morant,2024-25
22024,1629630,0022400520,"Jan 09, 2025",MEM vs. HOU,L,29,9,22,0.409,1,5,0.2,8,11,0.727,1,2,3,3,1,0,4,2,27,-7,1,Ja Morant,2024-25
22024,1629630,0022400423,"Dec 27, 2024",MEM @ NOP,W,25,8,11,0.727,3,4,0.75,6,7,0.857,0,2,2,7,1,0,3,2,25,21,1,Ja Morant,2024-25
22024,1629630,0022400414,"Dec 26, 2024",MEM vs. TOR,W,24,5,10,0.5,1,3,0.333,4,4,1.0,0,2,2,9,0,0,3,0,15,28,1,Ja Morant,2024-25
